id;1;2;3;4;5;source;target;weight;Alexa;Circulation
;;;;;3201;Huffington Post;demand;1;;
;;;;;3202;Huffington Post;demand;1;;
;;;;;3203;Huffington Post;demand;1;;
;;;;;3204;Huffington Post;demand;1;;
;;;;;3205;Huffington Post;demand;1;;
;;;;;3206;Huffington Post;demand;1;;
;;;;;3207;Huffington Post;demand;1;;
;;;;;3208;Huffington Post;demand;1;;
;;;;;3209;Huffington Post;demand;1;;
;;;;;3210;Huffington Post;demand;1;;
;;;;;3211;Huffington Post;demand;1;;
;;;;;3212;Huffington Post;demand;1;;
;;;;;3213;Huffington Post;demand;1;;
;;;;;3214;Huffington Post;demand;1;;
;;;;;3215;Huffington Post;demand;1;;
;;;;;3216;Huffington Post;demand;1;;
;;;;;3217;Huffington Post;demand;1;;
;;;;;3218;Huffington Post;demand;1;;
;;;;;3219;Huffington Post;demand;1;;
;;;;;3220;Huffington Post;demand;1;;
;;;;;3221;Huffington Post;demand;1;;
;;;;;3222;Huffington Post;demand;1;;
;;;;;3223;Huffington Post;demand;1;;
;;;;;3224;Huffington Post;demand;1;;
;;;;;3225;Huffington Post;demand;1;;
;;;;;3226;Huffington Post;demand;1;;
;;;;;3227;Huffington Post;demand;1;;
;;;;;3228;Huffington Post;demand;1;;
;;;;;3229;Huffington Post;demand;1;;
;;;;;3230;Huffington Post;demand;1;;
;;;;;3231;Huffington Post;demand;1;;
;;;;;3232;Huffington Post;demand;1;;
;;;;;3233;Huffington Post;demand;1;;
;;;;;3234;Huffington Post;demand;1;;
;;;;;3235;Huffington Post;demand;1;;
;;;;;3236;Huffington Post;demand;1;;
;;;;;3237;Huffington Post;demand;1;;
;;;;;3238;Huffington Post;demand;1;;
;;;;;3239;Huffington Post;demand;1;;
;;;;;3240;Huffington Post;demand;1;;
;;;;;3241;Huffington Post;demand;1;;
;;;;;3242;Huffington Post;demand;1;;
;;;;;3243;Huffington Post;demand;1;;
;;;;;3244;Huffington Post;demand;1;;
;;;;;3245;Huffington Post;demand;1;;
;;;;;3246;Huffington Post;demand;1;;
;;;;;3247;Huffington Post;demand;1;;
;;;;;3248;Huffington Post;demand;1;;
;;;;;3249;Huffington Post;demand;1;;
;;;;;3250;Huffington Post;demand;1;;
;;;;;3251;Huffington Post;demand;1;;
;;;;;3252;Huffington Post;demand;1;;
;;;;;3253;Huffington Post;demand;1;;
;;;;;3254;Huffington Post;demand;1;;
;;;;;3255;Huffington Post;demand;1;;
;;;;;3256;Huffington Post;demand;1;;
;;;;;3257;Huffington Post;demand;1;;
;;;;;3258;Huffington Post;demand;1;;
;;;;;3259;Huffington Post;demand;1;;
;;;;;3260;Huffington Post;demand;1;;
;;;;;3261;Huffington Post;demand;1;;
;;;;;3262;Huffington Post;demand;1;;
;;;;;3263;Huffington Post;demand;1;;
;;;;;3264;Huffington Post;demand;1;;
;;;;;3265;Huffington Post;demand;1;;
;;;;;3266;Huffington Post;demand;1;;
;;;;;3267;Huffington Post;demand;1;;
;;;;;3268;Huffington Post;people;1;;
;;;;;3269;Huffington Post;people;1;;
;;;;;3270;Huffington Post;people;1;;
;;;;;3271;Huffington Post;people;1;;
;;;;;3272;Huffington Post;people;1;;
;;;;;3273;Huffington Post;people;1;;
;;;;;3274;Huffington Post;people;1;;
;;;;;3275;Huffington Post;people;1;;
;;;;;3276;Huffington Post;people;1;;
;;;;;3277;Huffington Post;people;1;;
;;;;;3278;Huffington Post;people;1;;
;;;;;3279;Huffington Post;people;1;;
;;;;;3280;Huffington Post;people;1;;
;;;;;3281;Huffington Post;people;1;;
;;;;;3282;Huffington Post;people;1;;
;;;;;3283;Huffington Post;people;1;;
;;;;;3284;Huffington Post;people;1;;
;;;;;3285;Huffington Post;people;1;;
;;;;;3286;Huffington Post;people;1;;
;;;;;3287;Huffington Post;people;1;;
;;;;;3288;Huffington Post;people;1;;
;;;;;3289;Huffington Post;people;1;;
;;;;;3290;Huffington Post;people;1;;
;;;;;3291;Huffington Post;people;1;;
;;;;;3292;Huffington Post;people;1;;
;;;;;3293;Huffington Post;people;1;;
;;;;;3294;Huffington Post;people;1;;
;;;;;3295;Huffington Post;people;1;;
;;;;;3296;Huffington Post;people;1;;
;;;;;3297;Huffington Post;people;1;;
;;;;;3298;Huffington Post;people;1;;
;;;;;3299;Huffington Post;people;1;;
;;;;;3300;Huffington Post;people;1;;
;;;;;3301;Huffington Post;people;1;;
;;;;;3302;Huffington Post;people;1;;
;;;;;3303;Huffington Post;people;1;;
;;;;;3304;Huffington Post;people;1;;
;;;;;3305;Huffington Post;people;1;;
;;;;;3306;Huffington Post;people;1;;
;;;;;3307;Huffington Post;people;1;;
;;;;;3308;Huffington Post;people;1;;
;;;;;3309;Huffington Post;people;1;;
;;;;;3310;Huffington Post;people;1;;
;;;;;3311;Huffington Post;people;1;;
;;;;;3312;Huffington Post;people;1;;
;;;;;3313;Huffington Post;people;1;;
;;;;;3314;Huffington Post;people;1;;
;;;;;3315;Huffington Post;people;1;;
;;;;;3316;Huffington Post;people;1;;
;;;;;3317;Huffington Post;people;1;;
;;;;;3318;Huffington Post;people;1;;
;;;;;3319;Huffington Post;people;1;;
;;;;;3320;Huffington Post;people;1;;
;;;;;3321;Huffington Post;people;1;;
;;;;;3322;Huffington Post;people;1;;
;;;;;3323;Huffington Post;people;1;;
;;;;;3324;Huffington Post;people;1;;
;;;;;3325;Huffington Post;people;1;;
;;;;;3326;Huffington Post;people;1;;
;;;;;3327;Huffington Post;people;1;;
;;;;;3328;Huffington Post;people;1;;
;;;;;3329;Huffington Post;people;1;;
;;;;;3330;Huffington Post;people;1;;
;;;;;3331;Huffington Post;people;1;;
;;;;;3332;Huffington Post;people;1;;
;;;;;3333;Huffington Post;people;1;;
;;;;;3334;Huffington Post;people;1;;
;;;;;3335;Huffington Post;people;1;;
;;;;;3336;Huffington Post;people;1;;
;;;;;3337;Huffington Post;people;1;;
;;;;;3338;Huffington Post;people;1;;
;;;;;3339;Huffington Post;people;1;;
;;;;;3340;Huffington Post;people;1;;
;;;;;3341;Huffington Post;people;1;;
;;;;;3342;Huffington Post;people;1;;
;;;;;3343;Huffington Post;people;1;;
;;;;;3344;Huffington Post;people;1;;
;;;;;3345;Huffington Post;people;1;;
;;;;;3346;Huffington Post;people;1;;
;;;;;3347;Huffington Post;people;1;;
;;;;;3348;Huffington Post;people;1;;
;;;;;3349;Huffington Post;people;1;;
;;;;;3350;Huffington Post;people;1;;
;;;;;3351;Huffington Post;people;1;;
;;;;;3352;Huffington Post;people;1;;
;;;;;3353;Huffington Post;people;1;;
;;;;;3354;Huffington Post;people;1;;
;;;;;3355;Huffington Post;people;1;;
;;;;;3356;Huffington Post;people;1;;
;;;;;3357;Huffington Post;people;1;;
;;;;;3358;Huffington Post;people;1;;
;;;;;3359;Huffington Post;people;1;;
;;;;;3360;Huffington Post;people;1;;
;;;;;3361;Huffington Post;people;1;;
;;;;;3362;Huffington Post;people;1;;
;;;;;3363;Huffington Post;people;1;;
;;;;;3364;Huffington Post;people;1;;
;;;;;3365;Huffington Post;people;1;;
;;;;;3366;Huffington Post;people;1;;
;;;;;3367;Huffington Post;people;1;;
;;;;;3368;Huffington Post;people;1;;
;;;;;3369;Huffington Post;people;1;;
;;;;;3370;Huffington Post;people;1;;
;;;;;3371;Huffington Post;people;1;;
;;;;;3372;Huffington Post;people;1;;
;;;;;3373;Huffington Post;people;1;;
;;;;;3374;Huffington Post;people;1;;
;;;;;3375;Huffington Post;people;1;;
;;;;;3376;Huffington Post;people;1;;
;;;;;3377;Huffington Post;people;1;;
;;;;;3378;Huffington Post;people;1;;
;;;;;3379;Huffington Post;people;1;;
;;;;;3380;Huffington Post;people;1;;
;;;;;3381;Huffington Post;people;1;;
;;;;;3382;Huffington Post;people;1;;
;;;;;3383;Huffington Post;people;1;;
;;;;;3384;Huffington Post;people;1;;
;;;;;3385;Huffington Post;people;1;;
;;;;;3386;Huffington Post;people;1;;
;;;;;3387;Huffington Post;people;1;;
;;;;;3388;Huffington Post;people;1;;
;;;;;3389;Huffington Post;people;1;;
;;;;;3390;Huffington Post;people;1;;
;;;;;3391;Huffington Post;people;1;;
;;;;;3392;Huffington Post;people;1;;
;;;;;3393;Huffington Post;people;1;;
;;;;;3394;Huffington Post;people;1;;
;;;;;3395;Huffington Post;people;1;;
;;;;;3396;Huffington Post;people;1;;
;;;;;3397;Huffington Post;people;1;;
;;;;;3398;Huffington Post;people;1;;
;;;;;3399;Huffington Post;people;1;;
;;;;;3400;Huffington Post;people;1;;
;;;;;3401;Huffington Post;people;1;;
;;;;;3402;Huffington Post;people;1;;
;;;;;3403;Huffington Post;people;1;;
;;;;;3404;Huffington Post;people;1;;
;;;;;3405;Huffington Post;airbnb;1;;
;;;;;3406;Huffington Post;airbnb;1;;
;;;;;3407;Huffington Post;airbnb;1;;
;;;;;3408;Huffington Post;airbnb;1;;
;;;;;3409;Huffington Post;airbnb;1;;
;;;;;3410;Huffington Post;airbnb;1;;
;;;;;3411;Huffington Post;airbnb;1;;
;;;;;3412;Huffington Post;airbnb;1;;
;;;;;3413;Huffington Post;airbnb;1;;
;;;;;3414;Huffington Post;airbnb;1;;
;;;;;3415;Huffington Post;airbnb;1;;
;;;;;3416;Huffington Post;airbnb;1;;
;;;;;3417;Huffington Post;airbnb;1;;
;;;;;3418;Huffington Post;airbnb;1;;
;;;;;3419;Huffington Post;airbnb;1;;
;;;;;3420;Huffington Post;airbnb;1;;
;;;;;3421;Huffington Post;airbnb;1;;
;;;;;3422;Huffington Post;airbnb;1;;
;;;;;3423;Huffington Post;airbnb;1;;
;;;;;3424;Huffington Post;airbnb;1;;
;;;;;3425;Huffington Post;airbnb;1;;
;;;;;3426;Huffington Post;airbnb;1;;
;;;;;3427;Huffington Post;airbnb;1;;
;;;;;3428;Huffington Post;airbnb;1;;
;;;;;3429;Huffington Post;airbnb;1;;
;;;;;3430;Huffington Post;airbnb;1;;
;;;;;3431;Huffington Post;airbnb;1;;
;;;;;3432;Huffington Post;airbnb;1;;
;;;;;3433;Huffington Post;airbnb;1;;
;;;;;3434;Huffington Post;airbnb;1;;
;;;;;3435;Huffington Post;airbnb;1;;
;;;;;3436;Huffington Post;airbnb;1;;
;;;;;3437;Huffington Post;airbnb;1;;
;;;;;3438;Huffington Post;airbnb;1;;
;;;;;3439;Huffington Post;airbnb;1;;
;;;;;3440;Huffington Post;airbnb;1;;
;;;;;3441;Huffington Post;airbnb;1;;
;;;;;3442;Huffington Post;airbnb;1;;
;;;;;3443;Huffington Post;airbnb;1;;
;;;;;3444;Huffington Post;airbnb;1;;
;;;;;3445;Huffington Post;airbnb;1;;
;;;;;3446;Huffington Post;airbnb;1;;
;;;;;3447;Huffington Post;airbnb;1;;
;;;;;3448;Huffington Post;airbnb;1;;
;;;;;3449;Huffington Post;airbnb;1;;
;;;;;3450;Huffington Post;airbnb;1;;
;;;;;3451;Huffington Post;airbnb;1;;
;;;;;3452;Huffington Post;airbnb;1;;
;;;;;3453;Huffington Post;airbnb;1;;
;;;;;3454;Huffington Post;airbnb;1;;
;;;;;3455;Huffington Post;airbnb;1;;
;;;;;3456;Huffington Post;airbnb;1;;
;;;;;3457;Huffington Post;airbnb;1;;
;;;;;3458;Huffington Post;airbnb;1;;
;;;;;3459;Huffington Post;airbnb;1;;
;;;;;3460;Huffington Post;airbnb;1;;
;;;;;3461;Huffington Post;airbnb;1;;
;;;;;3462;Huffington Post;airbnb;1;;
;;;;;3463;Huffington Post;airbnb;1;;
;;;;;3464;Huffington Post;airbnb;1;;
;;;;;3465;Huffington Post;airbnb;1;;
;;;;;3466;Huffington Post;airbnb;1;;
;;;;;3467;Huffington Post;airbnb;1;;
;;;;;3468;Huffington Post;airbnb;1;;
;;;;;3469;Huffington Post;airbnb;1;;
;;;;;3470;Huffington Post;airbnb;1;;
;;;;;3471;Huffington Post;airbnb;1;;
;;;;;3472;Huffington Post;airbnb;1;;
;;;;;3473;Huffington Post;airbnb;1;;
;;;;;3474;Huffington Post;airbnb;1;;
;;;;;3475;Huffington Post;airbnb;1;;
;;;;;3476;Huffington Post;airbnb;1;;
;;;;;3477;Huffington Post;airbnb;1;;
;;;;;3478;Huffington Post;airbnb;1;;
;;;;;3479;Huffington Post;airbnb;1;;
;;;;;3480;Huffington Post;airbnb;1;;
;;;;;3481;Huffington Post;airbnb;1;;
;;;;;3482;Huffington Post;airbnb;1;;
;;;;;3483;Huffington Post;airbnb;1;;
;;;;;3484;Huffington Post;airbnb;1;;
;;;;;3485;Huffington Post;airbnb;1;;
;;;;;3486;Huffington Post;airbnb;1;;
;;;;;3487;Huffington Post;airbnb;1;;
;;;;;3488;Huffington Post;airbnb;1;;
;;;;;3489;Huffington Post;airbnb;1;;
;;;;;3490;Huffington Post;airbnb;1;;
;;;;;3491;Huffington Post;airbnb;1;;
;;;;;3492;Huffington Post;airbnb;1;;
;;;;;3493;Huffington Post;airbnb;1;;
;;;;;3494;Huffington Post;airbnb;1;;
;;;;;3495;Huffington Post;airbnb;1;;
;;;;;3496;Huffington Post;airbnb;1;;
;;;;;3497;Huffington Post;airbnb;1;;
;;;;;3498;Huffington Post;airbnb;1;;
;;;;;3499;Huffington Post;airbnb;1;;
;;;;;3500;Huffington Post;airbnb;1;;
;;;;;3501;Huffington Post;airbnb;1;;
;;;;;3502;Huffington Post;airbnb;1;;
;;;;;3503;Huffington Post;airbnb;1;;
;;;;;3504;Huffington Post;airbnb;1;;
;;;;;3505;Huffington Post;airbnb;1;;
;;;;;3506;Huffington Post;airbnb;1;;
;;;;;3507;Huffington Post;airbnb;1;;
;;;;;3508;Huffington Post;airbnb;1;;
;;;;;3509;Huffington Post;airbnb;1;;
;;;;;3510;Huffington Post;airbnb;1;;
;;;;;3511;Huffington Post;airbnb;1;;
;;;;;3512;Huffington Post;airbnb;1;;
;;;;;3513;Huffington Post;airbnb;1;;
;;;;;3514;Huffington Post;airbnb;1;;
;;;;;3515;Huffington Post;airbnb;1;;
;;;;;3516;Huffington Post;airbnb;1;;
;;;;;3517;Huffington Post;airbnb;1;;
;;;;;3518;Huffington Post;airbnb;1;;
;;;;;3519;Huffington Post;airbnb;1;;
;;;;;3520;Huffington Post;airbnb;1;;
;;;;;3521;Huffington Post;airbnb;1;;
;;;;;3522;Huffington Post;airbnb;1;;
;;;;;3523;Huffington Post;airbnb;1;;
;;;;;3524;Huffington Post;airbnb;1;;
;;;;;3525;Huffington Post;airbnb;1;;
;;;;;3526;Huffington Post;airbnb;1;;
;;;;;3527;Huffington Post;airbnb;1;;
;;;;;3528;Huffington Post;airbnb;1;;
;;;;;3529;Huffington Post;airbnb;1;;
;;;;;3530;Huffington Post;airbnb;1;;
;;;;;3531;Huffington Post;airbnb;1;;
;;;;;3532;Huffington Post;airbnb;1;;
;;;;;3533;Huffington Post;airbnb;1;;
;;;;;3534;Huffington Post;home;1;;
;;;;;3535;Huffington Post;home;1;;
;;;;;3536;Huffington Post;home;1;;
;;;;;3537;Huffington Post;home;1;;
;;;;;3538;Huffington Post;home;1;;
;;;;;3539;Huffington Post;home;1;;
;;;;;3540;Huffington Post;home;1;;
;;;;;3541;Huffington Post;home;1;;
;;;;;3542;Huffington Post;home;1;;
;;;;;3543;Huffington Post;home;1;;
;;;;;3544;Huffington Post;home;1;;
;;;;;3545;Huffington Post;home;1;;
;;;;;3546;Huffington Post;home;1;;
;;;;;3547;Huffington Post;home;1;;
;;;;;3548;Huffington Post;home;1;;
;;;;;3549;Huffington Post;home;1;;
;;;;;3550;Huffington Post;home;1;;
;;;;;3551;Huffington Post;home;1;;
;;;;;3552;Huffington Post;home;1;;
;;;;;3553;Huffington Post;home;1;;
;;;;;3554;Huffington Post;home;1;;
;;;;;3555;Huffington Post;home;1;;
;;;;;3556;Huffington Post;home;1;;
;;;;;3557;Huffington Post;home;1;;
;;;;;3558;Huffington Post;home;1;;
;;;;;3559;Huffington Post;home;1;;
;;;;;3560;Huffington Post;home;1;;
;;;;;3561;Huffington Post;home;1;;
;;;;;3562;Huffington Post;home;1;;
;;;;;3563;Huffington Post;home;1;;
;;;;;3564;Huffington Post;home;1;;
;;;;;3565;Huffington Post;home;1;;
;;;;;3566;Huffington Post;home;1;;
;;;;;3567;Huffington Post;home;1;;
;;;;;3568;Huffington Post;home;1;;
;;;;;3569;Huffington Post;home;1;;
;;;;;3570;Huffington Post;home;1;;
;;;;;3571;Huffington Post;home;1;;
;;;;;3572;Huffington Post;home;1;;
;;;;;3573;Huffington Post;home;1;;
;;;;;3574;Huffington Post;home;1;;
;;;;;3575;Huffington Post;home;1;;
;;;;;3576;Huffington Post;home;1;;
;;;;;3577;Huffington Post;home;1;;
;;;;;3578;Huffington Post;home;1;;
;;;;;3579;Huffington Post;home;1;;
;;;;;3580;Huffington Post;home;1;;
;;;;;3581;Huffington Post;home;1;;
;;;;;3582;Huffington Post;home;1;;
;;;;;3583;Huffington Post;home;1;;
;;;;;3584;Huffington Post;home;1;;
;;;;;3585;Huffington Post;home;1;;
;;;;;3586;Huffington Post;home;1;;
;;;;;3587;Huffington Post;home;1;;
;;;;;3588;Huffington Post;home;1;;
;;;;;3589;Huffington Post;home;1;;
;;;;;3590;Huffington Post;home;1;;
;;;;;3591;Huffington Post;home;1;;
;;;;;3592;Huffington Post;home;1;;
;;;;;3593;Huffington Post;home;1;;
;;;;;3594;Huffington Post;home;1;;
;;;;;3595;Huffington Post;home;1;;
;;;;;3596;Huffington Post;home;1;;
;;;;;3597;Huffington Post;home;1;;
;;;;;3598;Huffington Post;home;1;;
;;;;;3599;Huffington Post;home;1;;
;;;;;3600;Huffington Post;home;1;;
;;;;;3601;Huffington Post;home;1;;
;;;;;3602;Huffington Post;home;1;;
;;;;;3603;Huffington Post;home;1;;
;;;;;3604;Huffington Post;home;1;;
;;;;;3605;Huffington Post;home;1;;
;;;;;3606;Huffington Post;home;1;;
;;;;;3607;Huffington Post;home;1;;
;;;;;3608;Huffington Post;home;1;;
;;;;;3609;Huffington Post;home;1;;
;;;;;3610;Huffington Post;home;1;;
;;;;;3611;Huffington Post;home;1;;
;;;;;3612;Huffington Post;home;1;;
;;;;;3613;Huffington Post;home;1;;
;;;;;3614;Huffington Post;home;1;;
;;;;;3615;Huffington Post;home;1;;
;;;;;3616;Huffington Post;home;1;;
;;;;;3617;Huffington Post;home;1;;
;;;;;3618;Huffington Post;home;1;;
;;;;;3619;Huffington Post;home;1;;
;;;;;3620;Huffington Post;home;1;;
;;;;;3621;Huffington Post;home;1;;
;;;;;3622;Huffington Post;home;1;;
;;;;;3623;Huffington Post;home;1;;
;;;;;3624;Huffington Post;home;1;;
;;;;;3625;Huffington Post;home;1;;
;;;;;3626;Huffington Post;home;1;;
;;;;;3627;Huffington Post;home;1;;
;;;;;3628;Huffington Post;home;1;;
;;;;;3629;Huffington Post;home;1;;
;;;;;3630;Huffington Post;home;1;;
;;;;;3631;Huffington Post;home;1;;
;;;;;3632;Huffington Post;home;1;;
;;;;;3633;Huffington Post;home;1;;
;;;;;3634;Huffington Post;home;1;;
;;;;;3635;Huffington Post;home;1;;
;;;;;3636;Huffington Post;home;1;;
;;;;;3637;Huffington Post;home;1;;
;;;;;3638;Huffington Post;home;1;;
;;;;;3639;Huffington Post;home;1;;
;;;;;3640;Huffington Post;home;1;;
;;;;;3641;Huffington Post;home;1;;
;;;;;3642;Huffington Post;home;1;;
;;;;;3643;Huffington Post;home;1;;
;;;;;3644;Huffington Post;home;1;;
;;;;;3645;Huffington Post;home;1;;
;;;;;3646;Huffington Post;home;1;;
;;;;;3647;Huffington Post;home;1;;
;;;;;3648;Huffington Post;home;1;;
;;;;;3649;Huffington Post;home;1;;
;;;;;3650;Huffington Post;home;1;;
;;;;;3651;Huffington Post;home;1;;
;;;;;3652;Huffington Post;tech;1;;
;;;;;3653;Huffington Post;tech;1;;
;;;;;3654;Huffington Post;tech;1;;
;;;;;3655;Huffington Post;tech;1;;
;;;;;3656;Huffington Post;tech;1;;
;;;;;3657;Huffington Post;tech;1;;
;;;;;3658;Huffington Post;tech;1;;
;;;;;3659;Huffington Post;tech;1;;
;;;;;3660;Huffington Post;tech;1;;
;;;;;3661;Huffington Post;tech;1;;
;;;;;3662;Huffington Post;tech;1;;
;;;;;3663;Huffington Post;tech;1;;
;;;;;3664;Huffington Post;tech;1;;
;;;;;3665;Huffington Post;tech;1;;
;;;;;3666;Huffington Post;tech;1;;
;;;;;3667;Huffington Post;tech;1;;
;;;;;3668;Huffington Post;tech;1;;
;;;;;3669;Huffington Post;tech;1;;
;;;;;3670;Huffington Post;tech;1;;
;;;;;3671;Huffington Post;tech;1;;
;;;;;3672;Huffington Post;tech;1;;
;;;;;3673;Huffington Post;tech;1;;
;;;;;3674;Huffington Post;tech;1;;
;;;;;3675;Huffington Post;tech;1;;
;;;;;3676;Huffington Post;tech;1;;
;;;;;3677;Huffington Post;tech;1;;
;;;;;3678;Huffington Post;tech;1;;
;;;;;3679;Huffington Post;tech;1;;
;;;;;3680;Huffington Post;tech;1;;
;;;;;3681;Huffington Post;tech;1;;
;;;;;3682;Huffington Post;tech;1;;
;;;;;3683;Huffington Post;tech;1;;
;;;;;3684;Huffington Post;tech;1;;
;;;;;3685;Huffington Post;tech;1;;
;;;;;3686;Huffington Post;tech;1;;
;;;;;3687;Huffington Post;tech;1;;
;;;;;3688;Huffington Post;tech;1;;
;;;;;3689;Huffington Post;tech;1;;
;;;;;3690;Huffington Post;tech;1;;
;;;;;3691;Huffington Post;tech;1;;
;;;;;3692;Huffington Post;tech;1;;
;;;;;3693;Huffington Post;tech;1;;
;;;;;3694;Huffington Post;tech;1;;
;;;;;3695;Huffington Post;tech;1;;
;;;;;3696;Huffington Post;tech;1;;
;;;;;3697;Huffington Post;tech;1;;
;;;;;3698;Huffington Post;tech;1;;
;;;;;3699;Huffington Post;tech;1;;
;;;;;3700;Huffington Post;tech;1;;
;;;;;3701;Huffington Post;tech;1;;
;;;;;3702;Huffington Post;tech;1;;
;;;;;3703;Huffington Post;tech;1;;
;;;;;3704;Huffington Post;tech;1;;
;;;;;3705;Huffington Post;tech;1;;
;;;;;3706;Huffington Post;tech;1;;
;;;;;3707;Huffington Post;tech;1;;
;;;;;3708;Huffington Post;tech;1;;
;;;;;3709;Huffington Post;tech;1;;
;;;;;3710;Huffington Post;tech;1;;
;;;;;3711;Huffington Post;tech;1;;
;;;;;3712;Huffington Post;tech;1;;
;;;;;3713;Huffington Post;tech;1;;
;;;;;3714;Huffington Post;tech;1;;
;;;;;3715;Huffington Post;tech;1;;
;;;;;3716;Huffington Post;tech;1;;
;;;;;3717;Huffington Post;tech;1;;
;;;;;3718;Huffington Post;tech;1;;
;;;;;3719;Huffington Post;tech;1;;
;;;;;3720;Huffington Post;tech;1;;
;;;;;3721;Huffington Post;tech;1;;
;;;;;3722;Huffington Post;tech;1;;
;;;;;3723;Huffington Post;tech;1;;
;;;;;3724;Huffington Post;tech;1;;
;;;;;3725;Huffington Post;tech;1;;
;;;;;3726;Huffington Post;tech;1;;
;;;;;3727;Huffington Post;tech;1;;
;;;;;3728;Huffington Post;tech;1;;
;;;;;3729;Huffington Post;tech;1;;
;;;;;3730;Huffington Post;tech;1;;
;;;;;3731;Huffington Post;tech;1;;
;;;;;3732;Huffington Post;tech;1;;
;;;;;3733;Huffington Post;tech;1;;
;;;;;3734;Huffington Post;tech;1;;
;;;;;3735;Huffington Post;tech;1;;
;;;;;3736;Huffington Post;tech;1;;
;;;;;3737;Huffington Post;tech;1;;
;;;;;3738;Huffington Post;tech;1;;
;;;;;3739;Huffington Post;tech;1;;
;;;;;3740;Huffington Post;tech;1;;
;;;;;3741;Huffington Post;tech;1;;
;;;;;3742;Huffington Post;tech;1;;
;;;;;3743;Huffington Post;tech;1;;
;;;;;3744;Huffington Post;tech;1;;
;;;;;3745;Huffington Post;tech;1;;
;;;;;3746;Huffington Post;tech;1;;
;;;;;3747;Huffington Post;tech;1;;
;;;;;3748;Huffington Post;tech;1;;
;;;;;3749;Huffington Post;tech;1;;
;;;;;3750;Huffington Post;tech;1;;
;;;;;3751;Huffington Post;tech;1;;
;;;;;3752;Huffington Post;tech;1;;
;;;;;3753;Huffington Post;tech;1;;
;;;;;3754;Huffington Post;tech;1;;
;;;;;3755;Huffington Post;tech;1;;
;;;;;3756;Huffington Post;tech;1;;
;;;;;3757;Huffington Post;tech;1;;
;;;;;3758;Huffington Post;tech;1;;
;;;;;3759;Huffington Post;tech;1;;
;;;;;3760;Huffington Post;tech;1;;
;;;;;3761;Huffington Post;tech;1;;
;;;;;3762;Huffington Post;tech;1;;
;;;;;3763;Huffington Post;tech;1;;
;;;;;3764;Huffington Post;tech;1;;
;;;;;3765;Huffington Post;tech;1;;
;;;;;3766;Huffington Post;tech;1;;
;;;;;3767;Huffington Post;tech;1;;
;;;;;3768;Huffington Post;tech;1;;
;;;;;3769;the Guardian;business;1;;
;;;;;3770;the Guardian;business;1;;
;;;;;3771;the Guardian;business;1;;
;;;;;3772;the Guardian;business;1;;
;;;;;3773;the Guardian;business;1;;
;;;;;3774;the Guardian;business;1;;
;;;;;3775;the Guardian;business;1;;
;;;;;3776;the Guardian;business;1;;
;;;;;3777;the Guardian;business;1;;
;;;;;3778;the Guardian;business;1;;
;;;;;3779;the Guardian;business;1;;
;;;;;3780;the Guardian;business;1;;
;;;;;3781;the Guardian;business;1;;
;;;;;3782;the Guardian;business;1;;
;;;;;3783;the Guardian;business;1;;
;;;;;3784;the Guardian;business;1;;
;;;;;3785;the Guardian;business;1;;
;;;;;3786;the Guardian;business;1;;
;;;;;3787;the Guardian;business;1;;
;;;;;3788;the Guardian;business;1;;
;;;;;3789;the Guardian;business;1;;
;;;;;3790;the Guardian;business;1;;
;;;;;3791;the Guardian;business;1;;
;;;;;3792;the Guardian;business;1;;
;;;;;3793;the Guardian;business;1;;
;;;;;3794;the Guardian;business;1;;
;;;;;3795;the Guardian;business;1;;
;;;;;3796;the Guardian;business;1;;
;;;;;3797;the Guardian;business;1;;
;;;;;3798;the Guardian;business;1;;
;;;;;3799;the Guardian;business;1;;
;;;;;3800;the Guardian;business;1;;
;;;;;3801;the Guardian;business;1;;
;;;;;3802;the Guardian;business;1;;
;;;;;3803;the Guardian;business;1;;
;;;;;3804;the Guardian;business;1;;
;;;;;3805;the Guardian;business;1;;
;;;;;3806;the Guardian;business;1;;
;;;;;3807;the Guardian;business;1;;
;;;;;3808;the Guardian;business;1;;
;;;;;3809;the Guardian;business;1;;
;;;;;3810;the Guardian;business;1;;
;;;;;3811;the Guardian;business;1;;
;;;;;3812;the Guardian;business;1;;
;;;;;3813;the Guardian;business;1;;
;;;;;3814;the Guardian;business;1;;
;;;;;3815;the Guardian;business;1;;
;;;;;3816;the Guardian;business;1;;
;;;;;3817;the Guardian;business;1;;
;;;;;3818;the Guardian;business;1;;
;;;;;3819;the Guardian;business;1;;
;;;;;3820;the Guardian;business;1;;
;;;;;3821;the Guardian;business;1;;
;;;;;3822;the Guardian;business;1;;
;;;;;3823;the Guardian;business;1;;
;;;;;3824;the Guardian;business;1;;
;;;;;3825;the Guardian;business;1;;
;;;;;3826;the Guardian;business;1;;
;;;;;3827;the Guardian;business;1;;
;;;;;3828;the Guardian;business;1;;
;;;;;3829;the Guardian;business;1;;
;;;;;3830;the Guardian;business;1;;
;;;;;3831;the Guardian;business;1;;
;;;;;3832;the Guardian;business;1;;
;;;;;3833;the Guardian;business;1;;
;;;;;3834;the Guardian;business;1;;
;;;;;3835;the Guardian;business;1;;
;;;;;3836;the Guardian;business;1;;
;;;;;3837;the Guardian;business;1;;
;;;;;3838;the Guardian;business;1;;
;;;;;3839;the Guardian;business;1;;
;;;;;3840;the Guardian;business;1;;
;;;;;3841;the Guardian;business;1;;
